customer_id,age,total_spent,num_orders,avg_order_value,days_since_last_order,avg_session_duration_min,avg_pages_per_session,discount_usage_rate,num_support_tickets,loyalty_points,region,device_type,payment_method,acquisition_channel,membership_tier,customer_segment
CUST00414,18,214.2312352555934,6.0,79.83919993627623,324.72993439149894,4.211257381981866,3.935639565819314,0.13458004061093792,4,204.0,Asia Pacific,tablet,paypal,referral,none,Churned
CUST00415,38,null,7.0,79.35885708198089,82.547303760869,5.806660885044693,4.972437453901836,0.47368406428730425,2,275.0,Western Europe,mobile,credit_card,email_campaign,silver,At-Risk
CUST00416,38,625.8581151215365,10.0,103.83911671235575,152.92531842133704,0.0,4.680612451531778,0.15837388767222693,2,492.0,North America,tablet,credit_card,direct,gold,At-Risk
,33,96.75648486739725,5.0,43.07822200687667,266.9664305068794,1.6764698154598139,3.814527787470937,?,1,189.0,Latin America,mobile,,paid_ads,silver,Churned
CUST00418,21,1130.5164117816903,22.0,74.36172952547814,5.367789934601623,14.14675039758135,16.218370029839893,0.45580257595496176,4,670.0,Western Europe,tablet,gift_card,,gold,Loyal
,40,263.4974724574028,8.0,77.06588748639439,55.36194260184752,15.46172109271438,7.054394584745942,0.3325951217865901,0,262.0,Middle East,desktop,bank_transfer,paid_ads,none,At-Risk
CUST00420,49,1665.5144072469036,60.0,134.80178965037635,8.702175074315761,41.187895107866176,26.309158995715926,0.08031146510753609,2,2922.0,Asia Pacific,desktop,credit_card,direct,platinum,VIP
CUST00421,40,138.35292697156711,3.0,70.48989407730743,139.33940149486756,2.1518529233316244,0.0,0.4368346704031134,5,23227.573401855578,Asia Pacific,tablet,paypal,referral,none,Churned
CUST00422,30,607.8065345547993,15.0,,93.10371494681092,9.737020889618213,5.427840366575691,0.47678694875173133,2,346.0,Eastern Europe,mobile,paypal,direct,silver,At-Risk
CUST00423,-,147.06893422270326,2.0,28.472077933629024,454.8546789049252,-6.298062794046658,0.44382327457639326,0.40143063843321203,0,0.0,Latin America,tablet,paypal,direct,none,Churned
CUST00424,28,378.2450339548352,13.0,144.49661222058785,88.71176751129765,7.195995082212822,2.3339868391206204,8.02447226871502,4,601.0,Western Europe,desktop,crypto,email_campaign,silver,At-Risk
CUST00425,32,248.62954965560812,25.0,52.01479040054512,12.9892683226676,,8.289941040918281,0.2721805887190209,1,660.0,Latin America,mobile,paypal,paid_ads,gold,Loyal
,37,1287.5803238562953,15.0,52.176908714500414,32.26426381931245,26.6203879308947,16.589680608650276,0.4072684833346606,1,1018.0,Eastern Europe,mobile,gift_card,,platinum,Loyal
CUST00427,26,19912.80454930208,23.0,100.27766091396828,1.2313608352383127,14.639080026655225,-3.4158937981489212,0.17994611573803587,0,1144.0,Eastern Europe,mobile,bank_transfer,email_campaign,silver,Loyal
CUST00428,34,376.2339421270382,8.0,56.409972639990514,117.66743823515812,9.291699566868532,6.616969921784697,0.3551626768290522,4,984.0,Western Europe,desktop,bank_transfer,email_campaign,silver,At-Risk
CUST00429,41,237.10561091859196,4.0,43.00501101762271,310.4847463119439,3.900115781449187,4.216903472859358,9.212865921862047,5,68.0,Asia Pacific,tablet,bank_transfer,paid_ads,none,Churned
CUST00430,36,2933.4002521435496,41.0,179.55842676289433,16.76032935023555,17.295193722577096,21.021539939835453,0.0,0,7000.0,Western Europe,mobile,paypal,referral,gold,VIP
CUST00431,59,526.5412314706765,8.0,33.513219890598535,60.438659877903575,7.584679849730347,6.612662776864907,0.3415629463181323,,486.0,Middle East,tablet,gift_card,social_media,none,At-Risk
CUST00432,56,266.09921259731084,3.0,77.67360957513404,419.5467875129011,0.0,5.801763720625933,,0,226.0,Eastern Europe,tablet,crypto,organic_search,none,Churned
CUST00433,37,194.19168917095524,4.0,62.520887392452224,350.172288837633,4.651819474685872,3.026751625431725,0.5572093712278376,2,115.0,Latin America,mobile,paypal,social_media,silver,Churned
CUST00434,56,201.51307581428807,4.0,14.717948102694209,277.44528273733334,0.31625334792447024,4.262549460243153,0.58243286427926,5,146.0,Asia Pacific,desktop,gift_card,direct,gold,Churned
CUST00435,38,16834.50274662988,5.0,79.58812729583354,92.17719241773057,9.648367234235362,3.842439312111177,0.5598380988466065,2,373.0,Western Europe,mobile,crypto,direct,silver,At-Risk
CUST00436,30,324.21357144344677,0.0,,64.68434774386986,-5.990381517525018,7.0143177645189905,0.1535659002238957,0,580.0,North America,mobile,bank_transfer,direct,gold,At-Risk
CUST00437,-5,1536.3472735884343,23.0,72.63679981919185,12.446815383999215,19.90029168065179,11.536679133924853,,2,1212.0,Western Europe,mobile,gift_card,paid_ads,silver,Loyal
CUST00438,38,502.7592403565671,8.0,39.872340278865565,135.78909599959317,10.68580296222135,4.829384117500407,0.6336465053066898,0,587.0,Middle East,tablet,bank_transfer,paid_ads,silver,At-Risk
CUST00439,30,289.1089783851128,4.0,31.2585914725126,243.02241470847352,0.0,2.8729826511234626,0.963305399228021,2,105.0,North America,mobile,credit_card,organic_search,none,Churned
CUST00440,22,1136.0051642280735,29.0,,-29.371821572510555,18.064282589987783,10.034410158133273,0.2554130922841675,1,1806.0,Latin America,tablet,paypal,referral,gold,Loyal
,47,?,19.0,91.05871809587782,25.12148485582418,16.82411815352987,14.393604224815185,0.2818175789604955,0,1400.0,Western Europe,mobile,credit_card,,silver,Loyal
CUST00442,39,181.4025452595873,5.0,N/A,55.59111815200711,2.1121949218135976,5.587659021320629,0.7479444504420745,0,378.0,Western Europe,mobile,paypal,direct,none,At-Risk
CUST00443,34,117.0747379916665,3.0,33.834378983247255,317.0368948295355,138.53760567102634,4.097965748153822,0.25770536805390815,5,150.0,Middle East,desktop,credit_card,organic_search,silver,Churned
CUST00444,N/A,4685.690257423273,65.0,102.76369088382916,7.346948173067669,-,14.535975828375918,0.0,1,4543.0,Latin America,tablet,gift_card,direct,platinum,
CUST00445,43,207.81667619607657,1.0,37.11585296041045,337.77763439496687,0.0,4.110291363889662,0.49298256932465756,6,139.0,Middle East,,crypto,email_campaign,platinum,Churned
CUST00446,36,783.9654459646508,19.0,52.56080630811284,20.50414229238518,11.100222515076892,8.162028523608884,0.3013599396926389,2,1146.0,Latin America,mobile,bank_transfer,direct,silver,Loyal
CUST00447,18,1731.0103330422917,14.0,82.02719052722523,-81.67217682332105,10.02421409610637,13.388196226248079,0.08484116031306771,0,1875.0,North America,mobile,paypal,organic_search,gold,Loyal
CUST00448,31,455.19692815571386,11.0,100.97687708715551,91.54663689974878,7.927067201866934,5.440868808129652,0.34501349704906414,2,416.0,Western Europe,tablet,paypal,social_media,gold,At-Risk
CUST00449,30,1236.7995816920366,17.0,154.7773515014594,19.7460786315794,14.241113169760414,14.867035328465938,0.335532526606653,2,1112.0,Asia Pacific,tablet,paypal,organic_search,platinum,Loyal
CUST00450,-5,2628.740949950383,72.0,120.0171900957522,15.081258679663787,-,21.807526662033723,0.004462495127194155,-2,5412.0,Eastern Europe,desktop,credit_card,referral,gold,VIP
CUST00451,48,,,86.24175631121234,88.6774458867661,9.875755388286544,5.727105315626014,0.5842969790018568,3,388.0,Latin America,desktop,credit_card,,gold,At-Risk
CUST00452,33,460.8001660324783,5.0,84.931814029232,100.66128632010289,error,4.3215877705532915,0.7594252559085537,3,230.0,Asia Pacific,tablet,crypto,email_campaign,gold,At-Risk
CUST00453,36,305.17744173359233,4.0,52.18024205111163,163.92815585721291,5.984134569675124,2.253182126352235,0.5385745853828429,##,25.0,Middle East,mobile,crypto,organic_search,none,Churned
CUST00454,32,993.716428257695,17.0,58.76500142473654,20.363757665582927,29.42188303398168,9.508857155147252,0.2594082874093582,1,955.0,Latin America,desktop,paypal,referral,silver,Loyal
,18,19955.380243620253,15.0,69.96761591177403,32.08423260894715,15.806979520615535,10.15287346546345,0.22364831510179523,0,622.0,Western Europe,mobile,credit_card,direct,platinum,Loyal
CUST00456,39,916.7093656009323,14.0,100.74922684342565,13.865793135602008,19.7392259745218,11.579729008306824,0.0,1,1263.0,Western Europe,mobile,bank_transfer,direct,gold,Loyal
CUST00457,33,927.9935616269676,22.0,130.3965616434815,7.516872786388896,21.56500103023255,6.886942402714533,0.2397268698059807,0,727.0,Middle East,tablet,bank_transfer,organic_search,gold,Loyal
CUST00458,28,980.0888192919818,31.0,85.23474382748388,20.021985537187472,20.288307475830347,11.0753455141868,0.2650312055974108,0,1059.0,North America,tablet,crypto,direct,silver,Loyal
,49,,5.0,53.81434707948136,167.32067404204554,11.160855398721768,3.7814500521777923,0.6838929785706497,1,113.0,North America,tablet,gift_card,organic_search,none,Churned
CUST00460,36,88.64494190860768,1.0,55.74455672843153,198.38449802264037,3.5557827863567373,1.9524544429175292,0.4790802767640918,-1,108.0,Middle East,tablet,credit_card,direct,gold,Churned
CUST00461,33,425.856762834684,9.0,72.84912881248036,34.92903928718692,10.955640047031219,10.15813296115824,,4,508.0,North America,mobile,credit_card,organic_search,none,At-Risk
CUST00462,49,66.10124516807518,4.0,47.501106203017294,355.87238856028216,1.4104430129671686,3.27641025870656,0.6939649846409932,0,8.0,Western Europe,tablet,bank_transfer,referral,none,Churned
CUST00463,18,96.75311579900536,3.0,95.07018820802685,299.4407514513988,1.3863517839225574,1.906924413943244,0.7654345599242445,,95.0,Middle East,mobile,paypal,direct,none,Churned
CUST00464,46,253.6144299595489,7.0,61.25160998831083,116.81455060672752,##,0.0,0.6424711422668729,0,416.0,Latin America,tablet,crypto,direct,none,At-Risk
CUST00465,40,182.56861391767478,4.0,11.587691804091769,264.857552500931,4.284480579191127,0.8191054948990448,0.8822633971753424,5,26134.504570607292,Western Europe,tablet,paypal,social_media,silver,Churned
CUST00466,47,484.27243929837505,8.0,76.99331288806279,70.54745625094782,7.404140898692334,9.094571324981104,0.5451004666303765,2,303.0,Latin America,mobile,gift_card,direct,silver,At-Risk
CUST00467,52,408.38416985516966,8.0,53.9368383615292,119.81653810433772,7.184969060949015,7.566982628563792,0.32352164863012894,1,519.0,North America,mobile,paypal,direct,silver,At-Risk
CUST00468,26,1039.4119144600754,30.0,88.27294133355961,11.348247465441986,12.520897261687196,13.842009654654566,0.0,2,116.0,Eastern Europe,mobile,bank_transfer,social_media,gold,Loyal
CUST00469,-1,537.7591377374979,16.0,19.53105577190204,110.09470262749313,12.378283438865918,1.1846003956247477,0.5485183103289745,3,581.0,North America,tablet,bank_transfer,email_campaign,platinum,At-Risk
CUST00470,34,5259.461088826601,32.0,120.35716681480568,0.0,16.46105271843765,20.59810465467655,4.728177229115092,0,7931.0,Eastern Europe,mobile,credit_card,direct,platinum,VIP
CUST00471,27,9458.758978845108,3.0,35.22745701130788,-45.96109257510355,8.387065790420081,3.422772950096535,0.5740527593622994,5,167.0,Eastern Europe,mobile,gift_card,social_media,none,Churned
CUST00472,39,12999.536181569867,13.0,,33.36155122765931,13.833861140398714,8.178977993124194,0.25556622040421,,781.0,Western Europe,tablet,credit_card,social_media,gold,Loyal
,29,313.65614684312374,5.0,29.75116274963888,35.3004856943163,7.6142549912596005,2.684385477547444,0.2870061386667958,2,435.0,Western Europe,tablet,crypto,email_campaign,silver,At-Risk
CUST00474,47,91.70074417743942,4.0,,318.9036406743228,9.089760048912552,2.1306010525537316,0.60106457209034,2,164.0,Western Europe,tablet,crypto,referral,none,Churned
CUST00475,28,,5.0,33.01524780196259,55.643160873398315,5.033798749701221,4.945790195983554,0.600622460175555,4,453.0,Western Europe,desktop,credit_card,paid_ads,none,At-Risk
CUST00476,,256.8746820357825,15.0,65.70638428775113,79.94882931794046,10.653893172422018,6.346648569493394,0.025272508191413856,2,464.0,Latin America,tablet,paypal,referral,gold,At-Risk
CUST00477,20,-,,70.96440275126179,97.32834846827726,6.903268374979989,4.015263346729315,0.012741350874613644,1,334.0,Eastern Europe,tablet,gift_card,referral,silver,At-Risk
CUST00478,26,143.30597720485335,3.0,49.59689741325808,273.1474064933298,7.638651075169467,2.4815814813698336,1.0,8,124.0,Latin America,mobile,crypto,organic_search,platinum,Churned
CUST00479,37,180.60642605906742,2.0,58.03510567984489,149.9539762423779,2.766330881132494,0.0,0.43611472663622314,3,192.0,Western Europe,tablet,bank_transfer,paid_ads,gold,At-Risk
CUST00480,34,16048.197339892926,5.0,75.76798141174962,104.73163814426357,15.751981765873857,2.2747865635458995,0.4906427524589385,,177.0,Western Europe,desktop,credit_card,direct,none,At-Risk
CUST00481,28,2443.2450022976927,66.0,204.75503768409806,14.836545530649406,34.425462561448285,19.444381916795443,0.16364290385337743,1,7769.0,Asia Pacific,tablet,gift_card,paid_ads,platinum,VIP
CUST00482,41,506.89047178482167,3.0,112.95410986571923,85.25102479650823,14.82908345311424,8.98221951001769,0.3940144347594291,0,475.0,Middle East,mobile,,social_media,silver,At-Risk
CUST00483,23,803.962784972487,20.0,,21.212390406109172,16.789539557599372,10.852544388091895,0.19395170824198996,1,1182.0,Western Europe,mobile,,referral,gold,Loyal
CUST00484,45,1474.6695585448078,60.0,137.74647905393664,13.336037422010797,23.269577826545834,10.961557898645722,0.1462184437906146,1,4464.0,Latin America,desktop,,email_campaign,gold,VIP
CUST00485,44,,7.0,135.81484382866154,5.0138494052257645,17.836014607762444,15.137717544908158,0.36934159940842315,,535.0,Latin America,mobile,bank_transfer,referral,gold,Loyal
CUST00486,53,552.5118261135885,10.0,467.9867018273195,25.33179364249348,12.798719611265437,1.7718918373243744,,2,668.0,Middle East,desktop,gift_card,referral,,At-Risk
CUST00487,32,-348.79672728087223,4.0,,256.55934384404827,4.119080579792685,3.6381896680471484,0.7323895178861033,4,62.0,Eastern Europe,mobile,credit_card,social_media,none,Churned
CUST00488,26,913.3291696077221,26.0,80.94667611008565,12.833762025736787,14.647094499318905,6.410252336993115,0.2807173915449247,0,974.0,Asia Pacific,mobile,gift_card,social_media,gold,Loyal
CUST00489,,4640.32446600349,,116.64844389621538,14.26956251893729,22.840344560581062,19.160186659991595,0.22110703930637876,1,8138.0,Latin America,mobile,credit_card,paid_ads,gold,VIP
CUST00490,40,578.491477356241,,68.73710251848773,83.09591420665087,6.486249595271467,7.519817729038367,0.4515476668843239,2,450.0,Eastern Europe,desktop,credit_card,referral,,At-Risk
CUST00491,27,483.327999215616,10.0,107.85786699960791,66.05562885640695,14.942085954577193,9.275719307285556,0.19746509759633551,0,444.0,North America,mobile,gift_card,email_campaign,platinum,At-Risk
CUST00492,26,990.1150423239536,19.0,119.7450989463992,21.666372105076988,18.641601616394382,4.101030028267105,0.2807620119316202,1,1506.0,North America,tablet,crypto,email_campaign,gold,Loyal
CUST00493,40,4983.628301692765,45.0,161.39354409655002,8.10397549773988,38.13407057517602,11.338115215784438,0.14737080649785064,1,6929.0,Middle East,tablet,gift_card,paid_ads,platinum,VIP
CUST00494,18,5219.0443356448695,93.0,446.60988902569545,,31.895443528746718,18.748315675837716,0.059571919568231435,1,6520.0,Latin America,mobile,gift_card,email_campaign,gold,
CUST00495,54,1952.8082825211472,32.0,170.4614769158111,7.488732164647097,27.549873165877926,12.675366596287441,0.157656778400271,0,4550.0,Eastern Europe,mobile,bank_transfer,social_media,gold,VIP
CUST00496,22,703.4069319026031,16.0,109.22708314425299,41.08027133251798,8.542179958726768,6.423286146486418,0.5390425420494038,0,458.0,,desktop,gift_card,social_media,gold,At-Risk
CUST00497,46,241.41414958300345,9.0,93.42171583626408,119.24903533302405,7.699362387984983,4.91958580926896,0.18953571897999355,3,384.0,Eastern Europe,mobile,paypal,email_campaign,none,At-Risk
CUST00498,27,144.5971430486253,3.0,27.47225001844104,292.6174774651688,0.0,3.1033966428572293,0.7838847353293971,3,147.0,Asia Pacific,desktop,credit_card,organic_search,silver,Churned
CUST00499,31,1125.9390417091406,23.0,65.30761245217354,40.17658549092664,18.009237235324058,8.22767286480339,0.2597870691969782,1,1233.0,Middle East,tablet,gift_card,social_media,silver,Loyal
CUST00500,32,1061.1607609950772,24.0,55.39242376764705,19.06683403458519,25.636988769968777,20.04545929916828,0.10359808221289615,1,1444.0,Asia Pacific,tablet,gift_card,email_campaign,platinum,Loyal
CUST00501,23,529.9580389506569,6.0,0.0,54.08836933730291,110.9065386997285,1.8551060281947684,0.4537723693449904,,270.0,Middle East,desktop,bank_transfer,paid_ads,silver,At-Risk
CUST00502,52,4172.181186564122,89.0,122.94303741812188,11.746869150990117,27.066325848920627,16.95566617063695,0.12866908131004884,,14075.011156009343,Middle East,desktop,paypal,organic_search,platinum,VIP
CUST00503,18,537.1021634888666,12.0,45.733018508195826,90.37036372278419,,5.864587858461465,0.4155559723811804,,650.0,Middle East,tablet,bank_transfer,paid_ads,silver,At-Risk
CUST00504,22,244.28680155028815,?,27.037806804022985,413.7564166333584,2.269010885867399,,0.6581466355733645,1,141.0,North America,,paypal,social_media,none,Churned
CUST00505,31,524.9509913029294,-,97.76073752078794,67.53953074413971,13.416733528678773,9.29444475656324,0.3213024581833741,1,303.0,Asia Pacific,tablet,gift_card,paid_ads,silver,At-Risk
CUST00506,18,587.5177281721838,20.0,582.6838585654097,16.017538551221715,127.36646191436897,10.692858498099065,0.20702364169327134,0,724.0,North America,desktop,gift_card,paid_ads,gold,Loyal
CUST00507,40,117.64140826196643,2.0,64.4617439605495,405.75992501352636,77.22255489569206,3.497867820793316,0.5118984278304013,4,117.0,Asia Pacific,desktop,,organic_search,silver,Churned
CUST00508,19,518.092173138441,10.0,101.27141699357897,101.69420161615568,10.326786314858376,5.591400873648065,?,1,236.0,Western Europe,desktop,credit_card,referral,silver,At-Risk
CUST00509,28,600.8509717787933,4.0,62.80102372547057,49.907697364440565,9.132986065378645,5.1325068047681635,0.13768059097469415,2,584.0,Asia Pacific,desktop,credit_card,paid_ads,silver,At-Risk
CUST00510,30,1109.3257874416026,32.0,38.68757438661111,34.08067937695557,13.870606331835518,18.720378133973675,0.37075112254844134,3,1225.0,Middle East,mobile,paypal,social_media,silver,Loyal
CUST00511,33,127.9042251465275,14.0,74.65367252480476,,6.252286000553129,8.439107210662865,0.4290285224433933,1,636.0,Middle East,tablet,,direct,none,At-Risk
CUST00512,48,743.0201890756316,12.0,69.16837924083399,128.5799209403485,0.0,13.192129768793107,0.16958579215118902,2,-163.21490481257354,Middle East,tablet,,paid_ads,silver,At-Risk
CUST00513,57,4891.217251993199,82.0,-28.41128824153097,8.03367795805868,22.45593801546628,18.040985021549105,0.15623422186855548,1,5826.0,North America,mobile,credit_card,email_campaign,platinum,
CUST00514,33,3388.219044915547,65.0,47.20870870417322,4.951308602707614,23.871955490900167,22.09783028155905,0.14957657350434975,1,3291.0,Western Europe,tablet,paypal,email_campaign,platinum,VIP
CUST00515,22,1336.2386791545416,,60.2556511140804,20.823746716187916,10.987822643397937,9.352513565225216,0.27850373990224075,0,1596.0,Asia Pacific,tablet,gift_card,social_media,gold,Loyal
CUST00516,37,501.40145198404934,0.0,18.465256119474454,63.88404081811754,6.3531056072474215,10.07201275199942,0.22439935831129487,3,618.0,Western Europe,desktop,paypal,referral,silver,At-Risk
,37,-379.38938593863855,7.0,46.765011646307016,322.71862137946306,139.02998132476787,4.354969684182787,0.8755472472549488,5,262.0,Western Europe,tablet,bank_transfer,referral,none,Churned
CUST00518,25,391.8001347724801,4.0,51.19934329601445,0.4253239767022876,,5.016772749999709,0.561013944014269,1,373.0,North America,tablet,crypto,organic_search,none,
CUST00519,46,3974.463301875656,72.0,141.85846289393444,9.187213110306235,29.859191699313687,16.19995373341266,0.14908085548083053,0,6496.0,Western Europe,mobile,gift_card,referral,platinum,VIP
CUST00520,35,3007.4679307988554,65.0,124.58765457553169,13.057954393970881,24.255801687681007,16.879717427475814,0.09786985984356782,1,6432.0,Eastern Europe,tablet,credit_card,,platinum,VIP
CUST00521,29,3276.6435499645772,40.0,215.74002930921938,6.931837170350962,40.87044397845486,14.124396381931094,0.03549255364041125,0,4237.0,North America,mobile,paypal,social_media,platinum,VIP
CUST00522,30,1354.8357844746058,22.0,98.50040351378507,,12.09206058887402,6.592920871744575,0.33052114438933766,1,1445.0,North America,tablet,gift_card,social_media,platinum,Loyal
CUST00523,30,576.4053472849582,21.0,87.94801180331466,23.065663068218903,11.507705702112816,5.724503043892866,0.32405578505602955,0,1264.0,Asia Pacific,desktop,,referral,platinum,Loyal
CUST00524,40,345.8134676757589,4.0,55.220062416983474,144.41208210944157,8.549720372128037,8.513560046604411,0.30024840247606754,0,21731.003826949614,Middle East,desktop,bank_transfer,referral,platinum,At-Risk
CUST00525,36,537.3484539759091,38.0,72.09145834555169,20.923151904536066,23.61547458117524,11.884396187072857,0.22653170456121305,,713.0,Eastern Europe,desktop,credit_card,referral,gold,Loyal
CUST00526,56,1120.0514005967807,19.0,100.03573668724368,0.0,17.180040642100874,8.45634311443477,0.21216702126126838,N/A,1199.0,Latin America,desktop,bank_transfer,email_campaign,silver,Loyal
CUST00527,25,277.9405759359072,11.0,71.13387371431041,124.40555265450138,4.061990880829554,2.9639129972503926,0.39899686946802776,2,213.0,Western Europe,desktop,crypto,email_campaign,none,At-Risk
CUST00528,33,1201.2997600633923,13.0,98.505819169343,15.113745908746823,9.868405803513639,10.410054440031168,0.0914714501375126,1,2030.0,Western Europe,mobile,gift_card,social_media,gold,Loyal
CUST00529,35,217.69090347199435,2.0,56.20936896234736,239.31570829039003,2.8609705874554807,3.253733952591685,0.8357909157183296,1,81.0,Middle East,desktop,bank_transfer,,gold,Churned
CUST00530,42,13580.094331016844,0.0,20.456687522472492,58.969266897189044,2.5879996738862463,6.228283436767549,0.39122662050528245,2,409.0,Western Europe,tablet,paypal,email_campaign,silver,At-Risk
,47,5443.024942786862,57.0,141.52284987334596,1.765708523158672,33.33785712951953,20.43941009826402,0.16075705608870944,0,5846.0,Eastern Europe,mobile,crypto,referral,platinum,VIP
CUST00532,44,174.46896522190883,2.0,361.5103564343192,279.4723186308657,1.5407382136874679,4.061387876049466,0.47115834992271033,7,66.0,North America,,crypto,social_media,none,Churned
CUST00533,19,1167.3570782061684,15.0,45.49544150117482,13.577237396085224,16.891538015792747,11.208373804940498,,0,471.0,Western Europe,tablet,credit_card,email_campaign,none,Loyal
CUST00534,,1825.451964960141,63.0,106.70387113066171,6.426844292753833,24.71343075192204,9.519602344838088,0.04560965880201471,0,6373.0,,tablet,crypto,paid_ads,platinum,VIP
CUST00535,31,522.5443094219581,6.0,95.09455382563615,84.85198204874789,0.0,5.458649918618502,0.0,4,351.0,Asia Pacific,desktop,bank_transfer,social_media,gold,At-Risk
CUST00536,28,479.88306509528564,15.0,29.812135222413737,0.14652083629977852,18.198706978015892,15.06323776874347,null,1,956.0,Eastern Europe,desktop,credit_card,direct,none,Loyal
CUST00537,50,,43.0,97.83498815856727,4.426526213022266,36.57267353403681,29.790659326669036,0.11818799840462214,2,15424.753081771132,Eastern Europe,desktop,bank_transfer,direct,gold,VIP
CUST00538,42,782.1825021070442,19.0,88.16565802008652,25.08445852866566,27.17366618642997,,0.17595805238333845,1,756.0,North America,desktop,crypto,social_media,silver,Loyal
CUST00539,25,852.0762169649339,20.0,23.617690872956906,27.475772097470212,18.709920875027976,7.823504237016359,0.25621375150779147,1,1640.0,Western Europe,desktop,paypal,social_media,silver,Loyal
CUST00540,35,144.7478062744206,177.92781391843525,78.87237143712754,297.29314378541943,0.17614479395348193,3.8327362962779103,0.4912434391294553,2,129.0,Latin America,desktop,gift_card,email_campaign,silver,Churned
CUST00541,32,1072.9275438334166,84.0,394.40687604422646,5.551773032791768,29.936091314553757,14.58005347773192,0.029134412190432474,2,5468.0,Asia Pacific,desktop,gift_card,paid_ads,platinum,VIP
CUST00542,,602.8358590949333,21.0,124.57925945761406,11.337478835980994,null,2.6144822523581777,0.22389972533716612,1,1436.0,North America,tablet,paypal,paid_ads,silver,Loyal
CUST00543,42,148.11174501470373,7.0,80.058820972313,137.84810470022094,11.910851648131045,5.630459112723284,,0,572.0,Middle East,desktop,,direct,gold,At-Risk
CUST00544,45,544.1907401170811,9.0,79.16021693493688,115.37026105359968,7.777288554793971,9.644164423493343,0.3651689483538115,0,348.0,Eastern Europe,tablet,,referral,gold,
CUST00545,18,3257.1075336955037,82.0,149.60737440172556,8.205001482073378,32.26085827035082,10.405098988785118,0.2604214305110207,,19043.129061784144,Western Europe,,,email_campaign,gold,VIP
CUST00546,18,1467.3803319479896,28.0,35.523344852238075,18.119644623134697,11.563541439195888,9.050111540793742,0.0,,2062.0,Latin America,,crypto,direct,gold,Loyal
CUST00547,19,146.70626556478794,6.0,,96.25997696891949,3.655752979778377,11.893906559649261,0.3238456589617553,1,259.0,Middle East,tablet,credit_card,email_campaign,gold,At-Risk
,23,417.3849154576486,,84.42821148188821,113.86379624611212,4.621214451876514,8.05514689095154,0.37698040479784917,0,331.0,Latin America,tablet,crypto,organic_search,silver,At-Risk
CUST00549,18,371.00649996482946,3.0,69.89830161109923,75.12524238563917,6.406566345500297,1.8643075691936728,0.3497359614563444,5,320.0,Western Europe,tablet,bank_transfer,organic_search,none,At-Risk
CUST00550,37,194.9369396669237,6.0,70.42404559036311,63.34246125729112,4.983061895479183,4.062104604318675,,0,233.0,North America,tablet,bank_transfer,social_media,gold,At-Risk
CUST00551,33,1364.9343623207717,17.0,,18.112040614517618,19.466359222960925,15.962921301238104,0.2794523446093086,1,1425.0,Latin America,mobile,gift_card,direct,silver,Loyal
CUST00552,37,4257.5843465287235,79.0,160.29519906408342,7.205203078444614,39.19221857485295,11.99969144357103,0.059998918379976264,0,3028.0,Latin America,desktop,bank_transfer,direct,platinum,VIP
CUST00553,26,473.7155418988824,11.0,59.007155536729954,166.93539954878275,10.319611526375843,-2.262949829036207,0.3584197411728824,0,460.0,Eastern Europe,mobile,gift_card,social_media,silver,At-Risk
CUST00554,50,4216.216191343495,44.0,229.41524126617355,1.6851660380605882,,19.141641168433367,0.16726755206616373,0,4074.0,Asia Pacific,tablet,crypto,direct,platinum,VIP
,19,369.37853953100756,,125.28110099099212,91.09331177478929,12.533406551035167,6.372045955816815,0.27768822382443814,0,440.0,,mobile,paypal,referral,silver,At-Risk
CUST00556,24,277.001506946528,2.0,25.298890417451283,269.2806898591666,8.725248482826192,5.582058110368271,0.7328584604111271,7,85.0,Middle East,desktop,gift_card,referral,none,Churned
CUST00557,50,193.15125623818417,0.0,0.0,280.4969145974756,2.7086249996141256,1.9851988471991495,0.4366413641459488,-2,,Asia Pacific,mobile,paypal,paid_ads,silver,Churned
CUST00558,61,3575.543522259224,70.0,230.21902399835085,7.683431469528281,26.227988108889242,18.45088829923146,2.560072630694319,0,25298.14077511419,Western Europe,mobile,paypal,referral,silver,VIP
CUST00559,33,720.2162179919925,20.0,97.00458891660125,18.722834075220156,14.794490470149258,11.210583285076556,0.16665678105846418,1,856.0,North America,tablet,bank_transfer,referral,silver,Loyal
CUST00560,39,185.76268585860623,2.0,46.71053868328283,332.5926162448912,3.692013726878101,3.463320888473035,0.8280506561888561,6,30313.96524661344,Asia Pacific,mobile,bank_transfer,organic_search,silver,
CUST00561,43,251.61479855773487,6.0,47.734787048623886,278.6388834804612,6.307708624111385,4.462984815881869,##,2,363.0,Western Europe,tablet,credit_card,direct,none,Churned
CUST00562,35,82.21005499680774,2.0,74.34598471685544,351.3773203172586,1.6586996360666464,5.458751435300209,1.0,2,84.0,North America,tablet,gift_card,direct,none,Churned
CUST00563,35,871.5384465872771,,87.99646762863662,20.96588524893246,14.631538791123182,10.316114843868258,0.42219513312823376,0,271.0,Eastern Europe,mobile,paypal,direct,silver,Loyal
CUST00564,44,4007.0825794189805,11.0,?,0.0,-6.813071710838967,16.697965465627593,0.04858865068265292,2,6998.0,Western Europe,,crypto,referral,platinum,
CUST00565,39,800.6284752095303,12.0,30.97770779725407,12.847083090113568,8.974417289657529,10.611879030579118,0.2495791221262338,1,1324.0,Western Europe,mobile,bank_transfer,paid_ads,silver,Loyal
